Unnamed: 0,time,plant.TDryBulb.y,plant.yMod,plant.port_a.m_flow,plant.T_a.T,plant.port_a.p,plant.T_b.T,plant.port_b.p,plant.mFloEnt.m_flow,plant.senTemEnt.T,plant.senTemLvg.T,plant.byp.m_flow,plant.heaPumHea.port_a1.m_flow,plant.heaPumHea.P,plant.heaPumCoo.port_a2.m_flow,plant.heaPumCoo.P,plant.tow.port_a.m_flow,plant.tow.P,substation1.loaHea,substation1.loaCoo,substation1.port_a.m_flow,substation1.Ta,substation1.Tb,substation1.spaceHeating.port_a.m_flow,substation1.spaceHeating.TSouEnt.T,substation1.spaceHeating.TSouLvg.T,substation1.spaceHeating.pumSou.PPum,substation1.PHea,substation1.spaceCooling.port_a.m_flow,substation1.spaceCooling.mWseSou.m_flow,substation1.spaceCooling.mHPSou.m_flow,substation1.spaceCooling.TSouEnt.T,substation1.spaceCooling.TSouLvg.T,substation1.spaceCooling.pumWSESou.P,substation1.spaceCooling.pumHPSou.P,substation1.PCoo,pipWar1.port_a.p,pipWar1.port_b.p,pipCol1.port_a.p,pipCol1.port_b.p
10808,10849872.0,298.99817,1,98.628136,310.53482,1002001.9,305.15225,987475.8,98.62731,310.5845,305.15,0.00030189357,6.5542095e-05,0.0,98.62711,0.50996035,98.62722,38539.785,6193.397,630490.0,-45.795826,309.71063,305.23322,0.3330579,310.24847,305.67667,0.0,619.3397,46.128883,0.0,46.128883,305.24857,309.4412,0.0,2973.5103,141522.95,1002001.9,1009508.9,979968.75,987475.8
10809,10849872.0,298.99817,1,98.628136,310.53482,1002001.9,305.15225,987475.8,98.62731,310.5845,305.15,0.00030189357,6.5542095e-05,0.0,98.62711,0.50996035,98.62722,38539.785,6193.397,630490.0,-45.795826,309.71063,305.23322,0.3330579,310.24847,305.67667,0.0,619.3397,46.128883,0.0,46.128883,305.24857,309.4412,0.0,2973.5103,141522.95,1002001.9,1009508.9,979968.75,987475.8
10810,10850365.0,299.1457,1,97.812,309.98438,1001968.9,305.1501,987682.2,97.81119,310.0785,305.14975,0.00029691804,6.4461885e-05,0.0,97.81099,0.0,97.811104,33734.71,6018.9946,630623.06,-45.728348,309.25613,305.13065,0.3236792,309.9861,305.69373,0.0,601.8995,46.052025,0.0,46.052025,305.13675,309.18054,0.0,2921.9973,140103.66,1001968.9,1009352.2,980298.94,987682.2
10811,10850365.0,299.1457,1,97.812,309.98438,1001968.9,305.1501,987682.2,97.81119,310.0785,305.14975,0.00029691804,6.4461885e-05,0.0,97.81099,0.0,97.811104,33734.71,6018.9946,630623.06,-45.728348,309.25613,305.13065,0.3236792,309.9861,305.69373,0.0,601.8995,46.052025,0.0,46.052025,305.13675,309.18054,0.0,2921.9973,140103.66,1001968.9,1009352.2,980298.94,987682.2
10812,10850400.0,299.15,1,97.78955,309.94278,1001967.94,305.15002,987687.9,97.78874,310.0363,305.14975,0.00029678177,6.44323e-05,0.0,97.78854,0.0,97.78866,33282.965,6018.1597,630623.6,-45.72597,309.24136,305.12817,0.32363433,309.9684,305.69492,0.0,601.816,46.049606,0.0,46.049606,305.13403,309.17313,0.0,2920.5664,140062.58,1001967.94,1009347.9,980307.94,987687.9
10813,10850472.0,299.15515,1,97.75734,309.85883,1001966.7,305.14996,987696.0,97.75653,309.9501,305.14972,0.00029658628,6.438986e-05,0.0,97.75633,0.0,97.75644,32336.6,6018.2124,630620.06,-45.721413,309.21518,305.12393,0.32363713,309.93256,305.69736,0.0,601.8212,46.045048,0.0,46.045048,305.1294,309.16022,0.0,2918.4363,139989.9,1001966.7,1009341.7,980320.94,987696.0
10814,10850472.0,299.15515,1,97.75734,309.85883,1001966.7,305.14996,991965.3,97.7568,309.9501,305.14972,0.00020785711,1.8541171e-12,0.0,4.0872834e-05,0.0,97.75671,32336.861,6018.2124,630620.06,-45.721413,309.21518,305.12393,0.32363713,309.93256,305.69736,0.0,601.8212,46.045048,0.0,46.045048,305.1294,309.16022,0.0,2515.4705,139989.9,1001966.7,1009341.7,984590.25,991965.3
10815,10850576.0,299.15292,1,97.74285,309.74396,1001966.06,305.14987,991967.7,97.74231,309.83014,305.1497,0.00020779553,1.8535679e-12,0.0,4.0860723e-05,0.0,97.742226,30959.877,6018.467,630602.2,-45.71546,309.18625,305.11948,0.32365084,309.88272,305.70078,0.0,601.8467,46.039112,0.0,46.039112,305.12454,309.14633,0.0,2514.408,139908.38,1001966.06,1009338.94,984594.8,991967.7
10816,10850576.0,299.15292,1,97.74285,309.74396,1001966.06,305.14987,991967.7,97.74231,309.83014,305.1497,0.00020779553,1.8535679e-12,0.0,4.0860723e-05,0.0,97.742226,30959.877,6018.467,630602.2,-45.71546,309.18625,305.11948,0.32365084,309.88272,305.70078,0.0,601.8467,46.039112,0.0,46.039112,305.12454,309.14633,0.0,2514.408,139908.38,1001966.06,1009338.94,984594.8,991967.7
10817,10850785.0,299.11642,1,97.81735,309.54053,1001969.06,305.14975,991955.44,97.8168,309.61267,305.14966,0.00020811238,1.8563944e-12,0.0,4.092303e-05,0.0,97.81672,28282.898,6019.5728,630521.5,-45.703884,309.15,305.11432,0.3237103,309.7896,305.70728,0.0,601.9573,46.027596,0.0,46.027596,305.11896,309.12958,0.0,2517.2493,139796.34,1001969.06,1009353.2,984571.3,991955.44
10818,10850785.0,299.11642,1,97.81735,309.54053,1001969.06,305.14975,991955.44,97.8168,309.61267,305.14966,0.00020811238,1.8563944e-12,0.0,4.092303e-05,0.0,97.81672,28282.898,6019.5728,630521.5,-45.703884,309.15,305.11432,0.3237103,309.7896,305.70728,0.0,601.9573,46.027596,0.0,46.027596,305.11896,309.12958,0.0,2517.2493,139796.34,1001969.06,1009353.2,984571.3,991955.44
10819,10851385.0,298.81906,1,98.64843,309.17456,1002002.7,305.1497,991818.2,98.64788,309.20685,305.14972,0.00021166375,1.888073e-12,0.0,4.1621366e-05,0.0,98.6478,22330.168,6026.3135,629964.44,-45.65797,309.11862,305.11047,0.3240728,309.57617,305.72153,0.0,602.63135,45.98204,0.0,45.98204,305.11484,309.11603,0.0,2554.265,139591.0,1002002.7,1009512.8,984308.06,991818.2
10820,10851385.0,298.81906,0,98.64843,309.17456,1001001.4,305.1497,998998.6,-2.7787365e-15,309.20685,305.14972,98.64839,-7.5087244e-24,0.0,-9.931504e-24,0.0,-2.7787363e-23,0.0,6026.3135,629964.44,-45.65797,309.11862,305.11047,0.3240728,309.57617,305.72153,0.0,602.63135,45.98204,0.0,45.98204,305.11484,309.11603,0.0,1783.0718,139591.0,1001001.4,1008511.44,991488.56,998998.6
10821,10851697.0,298.5842,0,99.41818,309.08038,1001017.06,307.92462,998982.94,-3.096679e-15,309.20685,305.14972,99.418144,-8.367866e-24,0.0,-1.1067904e-23,0.0,-3.0966795e-23,0.0,6031.3047,629489.56,-45.673573,309.15,305.70343,0.3243412,309.49698,305.7258,0.0,603.1305,45.997913,0.0,45.997913,305.604,309.26923,0.0,1808.9573,140331.5,1001017.06,1008644.8,991355.2,998982.94
10822,10851697.0,298.5842,0,99.41818,309.08038,1001017.06,307.92462,998982.94,-5.3286203e-15,309.20685,305.14972,99.418144,-1.4399042e-23,0.0,-1.904506e-23,0.0,-5.32862e-23,0.0,6031.3047,629489.56,-45.673573,309.15,305.70343,0.3243412,309.49698,305.7258,0.0,603.1305,45.997913,0.0,45.997913,305.604,309.26923,0.0,1808.9573,140331.5,1001017.06,1008644.8,991355.2,998982.94
10823,10852297.0,298.0641,0,102.35175,309.20816,1001077.94,308.67755,998922.06,-1.4445582e-16,309.20685,305.14972,102.35171,-3.9038747e-25,0.0,-5.1543664e-25,0.0,-1.4447498e-24,0.0,6042.171,628236.4,-46.246674,310.6579,307.9637,0.32492554,309.71964,305.72836,0.0,604.2171,46.571598,0.0,46.571598,307.88998,311.27985,0.0,1934.9049,151185.88,1001077.94,1009162.5,990837.5,998922.06
10824,10852297.0,298.0641,1,102.35175,309.20816,1002155.9,308.67755,991192.3,102.35116,309.20685,305.14972,0.00022785392,2.0324916e-12,0.0,4.4804987e-05,0.0,102.35107,17766.69,6042.171,628236.4,-46.246674,310.6579,307.9637,0.32492554,309.71964,305.72836,0.0,604.2171,46.571598,0.0,46.571598,307.88998,311.27985,0.0,2775.7307,151185.88,1002155.9,1010240.44,983107.75,991192.3
10825,10852297.0,298.06403,1,102.352005,309.20822,1002155.9,308.67667,991192.3,102.35141,309.20685,305.14972,0.00022785504,2.0325016e-12,0.0,4.4805205e-05,0.0,102.35132,17768.219,6042.172,628236.3,-46.24671,310.65805,307.9638,0.32492557,309.7197,305.72836,0.0,604.21716,46.57164,0.0,46.57164,307.8901,311.27997,0.0,2775.746,151186.66,1002155.9,1010240.5,983107.7,991192.3
10826,10852297.0,298.06403,1,102.352005,309.20822,1002155.9,308.67667,986512.2,102.35112,309.20685,305.14972,0.00032512072,7.058478e-05,0.0,102.35091,0.0,102.35102,17768.068,6042.172,628236.3,-46.24671,310.65805,307.9638,0.32492557,309.7197,305.72836,0.0,604.21716,46.57164,0.0,46.57164,307.8901,311.27997,0.0,3222.5327,151186.66,1002155.9,1010240.5,978427.6,986512.2
10827,10853509.0,297.21707,1,105.14087,310.65402,1002274.94,305.1541,985767.2,105.13994,310.68832,305.15,0.0003430796,7.4483694e-05,0.0,105.13971,0.56965744,105.13984,31359.594,6060.35,624420.4,-45.416046,310.00745,305.3099,0.32590315,310.3436,305.74426,0.0,606.035,45.741947,0.0,45.741947,305.33307,309.62735,0.0,3323.4585,141116.88,1002274.94,1010806.1,977236.0,985767.2
10828,10853509.0,297.21707,1,105.14087,310.65402,1002274.94,305.1541,985767.2,105.13994,310.68832,305.15,0.0003430796,7.4483694e-05,0.0,105.13971,0.56965744,105.13984,31359.594,6060.35,624420.4,-45.416046,310.00745,305.3099,0.32590315,310.3436,305.74426,0.0,606.035,45.741947,0.0,45.741947,305.33307,309.62735,0.0,3323.4585,141116.88,1002274.94,1010806.1,977236.0,985767.2
10829,10854000.0,297.15,1,105.804855,310.0453,1002303.75,305.15015,985586.9,105.80391,310.15036,305.14972,0.00034742645,7.5427415e-05,0.0,105.80368,0.0,105.80381,26613.5,6062.6016,622423.2,-45.135445,309.34277,305.14365,0.3260242,310.08527,305.76028,0.0,606.26013,45.46147,0.0,45.46147,305.15152,309.22272,0.0,3340.5818,138420.02,1002303.75,1010943.06,976947.56,985586.9
10830,10854109.0,297.16364,1,105.940216,309.8873,1002309.7,305.14996,985549.94,105.93927,309.99054,305.1497,0.00034831598,7.562053e-05,0.0,105.93904,0.0,105.93916,25258.484,6056.615,621720.75,-45.073097,309.27713,305.13293,0.3257023,310.02594,305.76395,0.0,605.6615,45.3988,0.0,45.3988,305.1397,309.1895,0.0,3343.6018,138073.55,1002309.7,1010971.06,976888.56,985549.94
10831,10854109.0,297.16364,1,105.940216,309.8873,1002309.7,305.14996,990563.94,105.939575,309.99054,305.1497,0.00024411107,2.1775077e-12,0.0,4.8001773e-05,0.0,105.939476,25258.705,6056.615,621720.75,-45.073097,309.27713,305.13293,0.3257023,310.02594,305.76395,0.0,605.6615,45.3988,0.0,45.3988,305.1397,309.1895,0.0,2876.9946,138073.55,1002309.7,1010971.06,981902.5,990563.94
10832,10854584.0,297.25327,1,106.24075,309.33963,1002322.8,305.1497,990510.3,106.24011,309.40564,305.1497,0.00024549806,2.1898798e-12,0.0,4.827451e-05,0.0,106.24001,20278.857,5903.8623,613762.2,-44.475758,309.15,305.11603,0.31748784,309.7985,305.77823,0.0,590.3862,44.793247,0.0,44.793247,305.12106,309.1306,0.0,2849.2922,135897.58,1002322.8,1011033.44,981799.7,990510.3
10833,10854584.0,297.25327,1,106.24075,309.33963,1002322.8,305.1497,990510.3,106.24011,309.40564,305.1497,0.00024549806,2.1898798e-12,0.0,4.827451e-05,0.0,106.24001,20278.857,5903.8623,613762.2,-44.475758,309.15,305.11603,0.31748784,309.7985,305.77823,0.0,590.3862,44.793247,0.0,44.793247,305.12106,309.1306,0.0,2849.2922,135897.58,1002322.8,1011033.44,981799.7,990510.3
10834,10855184.0,297.421,1,105.837524,309.02023,1002305.2,305.1498,990582.2,105.83689,309.04263,305.14987,0.00024363806,2.1732885e-12,0.0,4.790876e-05,0.0,105.83679,17368.4,5470.6416,594160.94,-43.052166,309.1215,305.11334,0.2941908,309.59235,305.78998,0.0,547.06415,43.346355,0.0,43.346355,305.11798,309.11908,0.0,2727.424,131283.7,1002305.2,1010949.8,981937.56,990582.2
10835,10855184.0,297.421,0,105.837524,309.02023,1001152.6,305.1498,998847.4,0.0,309.04263,305.14987,105.83748,-6.14327e-24,0.0,6.14327e-24,0.0,2.2735584e-15,0.0,5470.6416,594160.94,-43.052166,309.1215,305.11334,0.2941908,309.59235,305.78998,0.0,547.06415,43.346355,0.0,43.346355,305.11798,309.11908,0.0,1890.6156,131283.7,1001152.6,1009797.25,990202.75,998847.4
10836,10855491.0,297.52197,0,105.341,308.9597,1001141.8,308.13168,998858.2,1.952466e-15,309.04263,305.14987,105.34096,5.2759696e-24,0.0,6.978324e-24,0.0,1.9524657999999998e-23,0.0,5172.747,580955.7,-42.143387,309.15,305.75665,0.27817115,309.5203,305.79294,0.0,517.2747,42.42156,0.0,42.42156,305.64062,309.27243,0.0,1828.15,129011.48,1001141.8,1009705.5,990294.5,998858.2
10837,10855491.0,297.52197,0,105.341,308.9597,1001141.8,308.13168,998858.2,4.027143e-15,309.04263,305.14987,105.34096,1.08821784e-23,0.0,1.4393441e-23,0.0,4.0271427999999997e-23,0.0,5172.747,580955.7,-42.143387,309.15,305.75665,0.27817115,309.5203,305.79294,0.0,517.2747,42.42156,0.0,42.42156,305.64062,309.27243,0.0,1828.15,129011.48,1001141.8,1009705.5,990294.5,998858.2
10838,10856091.0,297.73022,0,104.82882,309.13358,1001130.75,308.7999,998869.25,2.5081937e-16,309.04263,305.14987,104.82877,6.773553e-25,0.0,9.196222000000001e-25,0.0,2.5006449e-24,0.0,4502.8843,551073.94,-40.572987,310.61166,308.10358,0.24214841,309.69168,305.79413,0.0,450.28842,40.815136,0.0,40.815136,308.02405,311.31662,0.0,1733.145,132008.17,1001130.75,1009611.4,990388.6,998869.25
10839,10856091.0,297.73022,1,104.82882,309.13358,1002261.5,308.7999,990760.9,104.8282,309.04263,305.14987,0.00023901614,2.1320604e-12,0.0,4.6999914e-05,0.0,104.8281,16128.574,4502.8843,551073.94,-40.572987,310.61166,308.10358,0.24214841,309.69168,305.79413,0.0,450.28842,40.815136,0.0,40.815136,308.02405,311.31662,0.0,2506.1401,132008.17,1002261.5,1010742.1,982280.25,990760.9
10840,10856091.0,297.73022,1,104.82879,309.13358,1002261.5,308.79947,990760.9,104.82817,309.04263,305.14987,0.00023901601,2.132059e-12,0.0,4.6999885e-05,0.0,104.82807,16129.232,4502.8604,551072.8,-40.572926,310.61172,308.1036,0.24214712,309.69168,305.79413,0.0,450.28604,40.815075,0.0,40.815075,308.02408,311.31668,0.0,2506.1348,132008.22,1002261.5,1010742.1,982280.25,990760.9
10841,10856091.0,297.73022,1,104.82879,309.13358,1002261.5,308.79947,985851.56,104.827866,309.04263,305.14987,0.000341046,7.40422e-05,0.0,104.82764,0.0,104.82777,16129.092,4502.8604,551072.8,-40.572926,310.61172,308.1036,0.24214712,309.69168,305.79413,0.0,450.28604,40.815075,0.0,40.815075,308.02408,311.31668,0.0,2916.875,132008.22,1002261.5,1010742.06,977370.94,985851.56
10842,10857283.0,298.08902,1,98.020905,310.751,1001977.25,305.15546,987629.56,98.02009,310.75867,305.15,0.0002981877,6.4737535e-05,0.0,98.0199,0.6197064,98.020004,31578.074,3150.499,486820.9,-35.48804,310.4256,305.40094,0.16942215,310.27362,305.79645,0.0,315.0499,35.657463,0.0,35.657463,305.4363,309.89572,0.0,2215.9272,109942.38,1001977.25,1009392.1,980214.7,987629.56
10843,10857283.0,298.08902,1,98.020905,310.751,1001977.25,305.15546,987629.56,98.02009,310.75867,305.15,0.0002981877,6.4737535e-05,0.0,98.0199,0.6197064,98.020004,31578.074,3150.499,486820.9,-35.48804,310.4256,305.40094,0.16942215,310.27362,305.79645,0.0,315.0499,35.657463,0.0,35.657463,305.4363,309.89572,0.0,2215.9272,109942.38,1001977.25,1009392.1,980214.7,987629.56
10844,10857600.0,298.15,1,95.542854,310.48654,1001878.56,305.15103,988247.1,95.54208,310.5728,305.1498,0.00028330152,6.15057e-05,0.0,95.5419,0.0,95.542,28429.879,2858.8342,471145.25,-34.242004,309.81595,305.21436,0.1537375,310.21912,305.79855,0.0,285.88342,34.395744,0.0,34.395744,305.23013,309.47058,0.0,2029.2344,104501.92,1001878.56,1008923.25,981202.4,988247.1
10845,10857883.0,298.19266,1,93.14151,310.1161,1001785.3,305.15005,988830.44,93.14078,310.2247,305.1496,0.00026923977,5.8452857e-05,0.0,93.1406,0.0,93.1407,23918.357,2607.2007,457495.3,-33.20679,309.486,305.15057,0.14020558,310.15372,305.8006,0.0,260.72006,33.346996,0.0,33.346996,305.1588,309.282,0.0,1868.9562,100600.016,1001785.3,1008480.4,982135.44,988830.44
10846,10857883.0,298.19266,1,93.14151,310.1161,1001785.3,305.15005,992706.1,93.14102,310.2247,305.1496,0.00018869176,1.6831594e-12,0.0,3.710418e-05,0.0,93.14094,23918.541,2607.2007,457495.3,-33.20679,309.486,305.15057,0.14020558,310.15372,305.8006,0.0,260.72006,33.346996,0.0,33.346996,305.1588,309.282,0.0,1604.0266,100600.016,1001785.3,1008480.4,986011.1,992706.1
10847,10860672.0,298.24594,1,59.56112,308.95456,1000730.06,305.14972,997017.4,59.560917,308.96146,305.14972,7.716026e-05,6.8828157e-13,0.0,1.517273e-05,0.0,59.560886,3689.979,110.990555,305724.62,-22.198103,309.10022,305.09268,0.00596866,309.84546,305.81076,-0.014607928,11.099055,22.204071,0.0,22.204071,305.0934,309.09702,0.0,446.82474,65882.7,1000730.06,1003561.4,994186.06,997017.4
10848,10860672.0,298.24594,1,59.567085,308.95456,1000730.2,305.14972,997016.8,59.566887,308.96146,305.14972,7.717572e-05,6.8841954e-13,0.0,1.5175771e-05,0.0,59.566853,3691.0825,110.990555,305724.62,-22.204071,309.10022,305.09268,0.0,309.84546,305.81076,0.0,0.0,22.204071,0.0,22.204071,305.0934,309.09702,0.0,446.90506,65882.7,1000730.2,1003562.06,994184.94,997016.8
10849,10860784.0,298.229,1,58.261765,308.9488,1000698.56,305.14972,997146.1,58.261574,308.95547,305.14972,7.3830415e-05,6.585789e-13,0.0,1.4517953e-05,0.0,58.261543,3426.778,69.89893,299492.8,-21.749277,309.09927,305.0916,0.0,309.84546,305.81076,0.0,0.0,21.749277,0.0,21.749277,305.09216,309.09598,0.0,419.95267,64503.082,1000698.56,1003420.2,994424.44,997146.1
10850,10860784.0,298.229,1,58.261765,308.9488,1000698.56,305.14972,997146.1,58.261574,308.95547,305.14972,7.3830415e-05,6.585789e-13,0.0,1.4517953e-05,0.0,58.261543,3426.778,69.89893,299492.8,-21.749277,309.09927,305.0916,0.0,309.84546,305.81076,0.0,0.0,21.749277,0.0,21.749277,305.09216,309.09598,0.0,419.95267,64503.082,1000698.56,1003420.2,994424.44,997146.1
10851,10860789.0,298.2282,1,58.203777,308.94852,1000697.2,305.14972,997151.75,58.203583,308.9552,305.14972,7.368352e-05,6.5726856e-13,0.0,1.4489067e-05,0.0,58.203552,3415.3225,68.254944,299212.56,-21.728827,309.09924,305.09158,0.0,309.84546,305.81076,0.0,0.0,21.728827,0.0,21.728827,305.0921,309.09595,0.0,418.77747,64441.074,1000697.2,1003414.0,994434.94,997151.75
10852,10860789.0,298.2282,1,58.203777,308.94852,1000697.2,305.14972,997151.75,58.203583,308.9552,305.14972,7.368352e-05,6.5726856e-13,0.0,1.4489067e-05,0.0,58.203552,3415.3225,68.254944,299212.56,-21.728827,309.09924,305.09158,0.0,309.84546,305.81076,0.0,0.0,21.728827,0.0,21.728827,305.0921,309.09595,0.0,418.77747,64441.074,1000697.2,1003414.0,994434.94,997151.75
10853,10861200.0,298.15,1,53.78552,308.92932,1000595.3,305.14975,997567.75,53.785355,308.93558,305.14975,6.2921485e-05,5.6126956e-13,0.0,1.23728305e-05,0.0,53.785328,2610.2673,0.0,276736.28,-20.089287,309.0957,305.08743,0.0,309.84546,305.81076,0.0,0.0,20.089287,0.0,20.089287,305.08804,309.09216,0.0,334.39758,59478.02,1000595.3,1002960.94,995202.2,997567.75
10854,10862078.0,297.50064,1,42.96294,308.8916,1000379.9,305.14972,998448.1,42.962837,308.8991,305.1497,4.0147337e-05,3.5812062e-13,0.0,7.894541e-06,0.0,42.96282,1095.2219,0.0,224100.31,-16.25446,309.08826,305.07742,0.0,309.84546,305.81076,0.0,0.0,16.25446,0.0,16.25446,305.07834,309.08383,0.0,181.29509,47934.336,1000379.9,1002016.2,996811.75,998448.1
10855,10862078.0,297.50064,1,42.96294,308.8916,1000379.9,305.14972,998448.1,42.962837,308.8991,305.1497,4.0147337e-05,3.5812062e-13,0.0,7.894541e-06,0.0,42.96282,1095.2219,0.0,224100.31,-16.25446,309.08826,305.07742,0.0,309.84546,305.81076,0.0,0.0,16.25446,0.0,16.25446,305.07834,309.08383,0.0,181.29509,47934.336,1000379.9,1002016.2,996811.75,998448.1
10856,10862678.0,296.69925,1,34.276154,308.8616,1000241.75,305.1497,999012.25,34.276085,308.87253,305.14966,2.5553669e-05,2.2794283e-13,0.0,5.0248545e-06,0.0,34.276073,447.3102,0.0,185413.45,-13.440015,309.08307,305.06824,0.0,309.84546,305.81076,0.0,0.0,13.440015,0.0,13.440015,305.0697,309.07742,0.0,102.87676,39518.633,1000241.75,1001413.1,997840.9,999012.25
10857,10862678.0,296.69925,0,34.276154,308.8616,1000120.9,305.1497,999879.1,0.0,308.87253,305.14966,34.276146,-3.9955994e-24,0.0,3.9955994e-24,0.0,1.4786349e-15,0.0,0.0,185413.45,-13.440015,309.08307,305.06824,0.0,309.84546,305.81076,0.0,0.0,13.440015,0.0,13.440015,305.0697,309.07742,0.0,75.66341,39518.633,1000120.9,1001292.25,998707.75,999879.1
10858,10864274.0,294.5088,0,14.717692,308.76572,1000022.3,308.34836,999977.7,7.423458e-17,308.87253,305.14966,14.717691,3.8132396999999997e-25,0.0,2.767423e-24,0.0,-1.6636755e-24,0.0,0.0,98135.16,-7.1187463,309.15,305.9852,0.0,309.84546,305.81076,0.0,0.0,7.1187463,0.0,7.1187463,305.86365,309.35974,0.0,13.598736,21004.176,1000022.3,1000440.25,999559.75,999977.7
10859,10864274.0,294.5088,0,14.717692,308.76572,1000022.3,308.34836,999977.7,4.0362308e-17,308.87253,305.14966,14.717691,1.0906722999999999e-25,0.0,1.4425898e-25,0.0,4.0362486999999997e-25,0.0,0.0,98135.16,-7.1187463,309.15,305.9852,0.0,309.84546,305.81076,0.0,0.0,7.1187463,0.0,7.1187463,305.86365,309.35974,0.0,13.598736,21004.176,1000022.3,1000440.25,999559.75,999977.7
10860,10864744.0,294.1729,0,11.929726,308.73996,1000014.6,308.48593,999985.4,1.6197164000000002e-16,308.87253,305.14966,11.929725,4.376749e-25,0.0,5.788333e-25,0.0,1.6197168e-24,0.0,0.0,83096.94,-6.035001,309.2349,306.30167,0.0,309.84546,305.81076,0.0,0.0,6.035001,0.0,6.035001,306.1806,309.5545,0.0,9.104067,17904.832,1000014.6,1000348.0,999652.0,999985.4
10861,10864744.0,294.1729,0,11.916927,308.73996,1000014.6,308.48593,999985.4,1.1021152e-16,308.87253,305.14966,11.916927,2.9781446999999998e-25,0.0,3.9390808e-25,0.0,1.1021149999999999e-24,0.0,0.0,83096.94,-6.035001,309.2349,306.30167,0.0,309.84546,305.81076,0.0,0.0,6.035001,0.0,6.035001,306.1806,309.5545,0.0,9.093888,17904.832,1000014.6,1000347.6,999652.4,999985.4
10862,10864800.0,294.15,0,11.734828,308.73697,1000014.2,308.49814,999985.8,-3.4527932e-16,308.87253,305.14966,11.734828,-9.330168e-25,0.0,-1.2340654e-24,0.0,-3.4527937e-24,0.0,0.0,81774.77,-5.9398775,309.24667,306.33542,0.0,309.84546,305.81076,0.0,0.0,5.9398775,0.0,5.9398775,306.215,309.57822,0.0,8.797109,17635.012,1000014.2,1000341.75,999658.25,999985.8
10863,10864874.0,294.12445,0,11.501306,308.7331,1000013.6,308.51324,999986.4,6.232541500000001e-16,308.87253,305.14966,11.501305,1.6841626e-24,0.0,2.2275775000000002e-24,0.0,6.2325423e-24,0.0,0.0,80115.36,-5.8205075,309.26257,306.37857,0.0,309.84546,305.81076,0.0,0.0,5.8205075,0.0,5.8205075,306.25903,309.6094,0.0,8.4287615,17296.654,1000013.6,1000334.3,999665.7,999986.4
10864,10864874.0,294.12445,1,11.501306,308.7331,1000027.25,308.51324,999881.2,11.501297,308.87253,305.14966,3.034862e-06,2.5664761e-14,0.0,5.6576334e-07,0.0,11.501296,8.675952,0.0,80115.36,-5.8205075,309.26257,306.37857,0.0,309.84546,305.81076,0.0,0.0,5.8205075,0.0,5.8205075,306.25903,309.6094,0.0,9.846246,17296.654,1000027.25,1000347.9,999560.5,999881.2
10865,10864875.0,294.1241,1,11.498155,308.73303,1000027.2,308.51117,999881.25,11.498147,308.8725,305.14966,3.0333188e-06,2.5650704e-14,0.0,5.654535e-07,0.0,11.498146,8.678678,0.0,80092.93,-5.8188934,309.2628,306.37915,0.0,309.84546,305.81076,0.0,0.0,5.8188934,0.0,5.8188934,306.25964,309.60983,0.0,9.840231,17292.076,1000027.2,1000347.8,999560.7,999881.25
10866,10864875.0,294.1241,1,11.498155,308.73303,1000027.2,308.51117,999814.6,11.498143,308.8725,305.14966,4.418592e-06,1.0052685e-06,0.0,11.49814,0.0,11.498141,8.678669,0.0,80092.93,-5.8188934,309.2628,306.37915,0.0,309.84546,305.81076,0.0,0.0,5.8188934,0.0,5.8188934,306.25964,309.60983,0.0,10.635282,17292.076,1000027.2,1000347.8,999494.0,999814.6
10867,10867490.0,294.32657,1,4.7372975,308.62003,1000004.7,306.267,999956.06,4.7372947,308.66937,305.15,1.0101752e-06,2.6403794e-07,0.0,4.737294,0.32165295,4.7372947,1.1196263,0.0,35081.11,-2.5614805,309.84335,306.96967,0.0,309.84546,305.81076,0.0,0.0,2.5614805,0.0,2.5614805,306.95694,310.3979,0.0,1.6800417,7787.829,1000004.7,1000133.56,999827.2,999956.06
10868,10867490.0,294.32657,1,4.7372975,308.62003,1000004.7,306.267,999956.06,4.7372947,308.66937,305.15,1.0101752e-06,2.6403794e-07,0.0,4.737294,0.32165295,4.7372947,1.1196263,0.0,35081.11,-2.5614805,309.84335,306.96967,0.0,309.84546,305.81076,0.0,0.0,2.5614805,0.0,2.5614805,306.95694,310.3979,0.0,1.6800417,7787.829,1000004.7,1000133.56,999827.2,999956.06
10869,10868090.0,294.2635,1,3.579285,308.59964,1000002.8,306.12784,999970.2,3.579283,308.65317,305.15,6.7828927e-07,1.8443673e-07,0.0,3.5792825,0.15155086,3.5792828,0.6130694,0.0,31228.805,-2.2814374,309.9394,306.9526,0.0,309.84546,305.81076,0.0,0.0,2.2814374,0.0,2.2814374,306.96,310.48145,0.0,1.1174293,6953.33,1000002.8,1000099.94,999873.0,999970.2
10870,10868090.0,294.2635,1,3.579285,308.59964,1000002.8,306.12784,999982.4,3.5792837,308.65317,305.15,4.2413276e-07,2.6350918e-15,0.0,5.8088922e-08,1.2297722e-09,3.5792835,0.6130697,0.0,31228.805,-2.2814374,309.9394,306.9526,0.0,309.84546,305.81076,0.0,0.0,2.2814374,0.0,2.2814374,306.96,310.48145,0.0,1.0602381,6953.33,1000002.8,1000099.94,999885.25,999982.4
